Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
10,305,059.0 117.0,19-4903CR-HY-063-2354-05901170-0700A-7,700,4.890000,34.18000,,27.04400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,4.890000,4.830000,34.18000,27.04000,108.6000,1.210000,,,,,,,,,,705,,,,,,,,
10,306,059.0 117.0,19-4903CR-HY-063-2354-05901170-0734A-3,734,4.720000,34.18000,,27.06300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,734.0000,4.720000,4.660000,34.18000,27.06000,106.9000,1.250000,,,,,,,,,,740,,,,,,,,
10,307,059.0 117.0,19-4903CR-HY-063-2354-05901170-0800A-7,800,4.530000,34.19800,,27.09900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,4.530000,4.470000,34.19800,27.09000,103.9000,1.320000,,,,,,,,,,806,,,,,,,,
10,308,059.0 117.0,19-4903CR-HY-063-2354-05901170-0900A-7,900,4.230000,34.22600,,27.15400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,4.230000,4.160000,34.22600,27.15000,99.10000,1.420000,,,,,,,,,,907,,,,,,,,
10,309,059.0 117.0,19-4903CR-HY-063-2354-05901170-1000A-7,1000,3.940000,34.25500,,27.20700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,3.940000,3.860000,34.25500,27.20000,94.40000,1.520000,,,,,,,,,,1008,,,,,,,,
10,310,059.0 117.0,19-4903CR-HY-063-2354-05901170-1100A-7,1100,3.650000,34.28500,,27.26100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.000,3.650000,3.570000,34.28500,27.26000,89.50000,1.610000,,,,,,,,,,1110,,,,,,,,
10,311,059.0 117.0,19-4903CR-HY-063-2354-05901170-1178A-3,1178,3.420000,34.31000,,27.30300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1178.000,3.420000,3.330000,34.31000,27.30000,85.50000,1.680000,,,,,,,,,,1189,,,,,,,,
11,312,059.0 107.0,19-4903CR-HY-064-0612-05901070-0000B-3,0,11.50000,32.77000,,24.95000,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,11.50000,11.50000,32.77000,24.95000,299.5000,0.000000,,,,,,,,,,0,,,,,,,,
11,313,059.0 107.0,19-4903CR-HY-064-0612-05901070-0008A-3,8,11.50000,32.84000,,25.00500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,8.000000,11.50000,11.50000,32.84000,25.00000,294.5000,0.020000,,,,,,,,,,8,,,,,,,,
11,314,059.0 107.0,19-4903CR-HY-064-0612-05901070-0010A-7,10,11.50000,32.84300,,25.00700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,11.50000,11.50000,32.84300,25.00000,294.3000,0.030000,,,,,,,,,,10,,,,,,,,
11,315,059.0 107.0,19-4903CR-HY-064-0612-05901070-0020A-7,20,11.50000,32.85800,,25.01900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,11.50000,11.50000,32.85800,25.01000,293.4000,0.050000,,,,,,,,,,20,,,,,,,,
11,316,059.0 107.0,19-4903CR-HY-064-0612-05901070-0021A-3,21,11.50000,32.86000,,25.02100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,21.00000,11.50000,11.50000,32.86000,25.02000,293.3000,0.060000,,,,,,,,,,21,,,,,,,,
11,317,059.0 107.0,19-4903CR-HY-064-0612-05901070-0030A-7,30,11.52000,32.81000,,24.97800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,11.52000,11.52000,32.81000,24.97000,297.5000,0.080000,,,,,,,,,,30,,,,,,,,
11,318,059.0 107.0,19-4903CR-HY-064-0612-05901070-0041A-3,41,11.53000,32.75000,,24.93000,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,41.00000,11.53000,11.52000,32.75000,24.93000,302.4000,0.120000,,,,,,,,,,41,,,,,,,,
11,319,059.0 107.0,19-4903CR-HY-064-0612-05901070-0050A-7,50,11.49000,32.76900,,24.95200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,11.49000,11.48000,32.76900,24.95000,300.5000,0.140000,,,,,,,,,,50,,,,,,,,
11,320,059.0 107.0,19-4903CR-HY-064-0612-05901070-0062A-3,62,11.42000,32.83000,,25.01300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,62.00000,11.42000,11.41000,32.83000,25.01000,295.0000,0.180000,,,,,,,,,,62,,,,,,,,
11,321,059.0 107.0,19-4903CR-HY-064-0612-05901070-0075A-7,75,11.40000,32.90800,,25.07700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,11.40000,11.39000,32.90800,25.07000,289.2000,0.220000,,,,,,,,,,75,,,,,,,,
11,322,059.0 107.0,19-4903CR-HY-064-0612-05901070-0082A-3,82,11.37000,32.95000,,25.11500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,82.00000,11.37000,11.36000,32.95000,25.11000,285.7000,0.240000,,,,,,,,,,82,,,,,,,,
11,323,059.0 107.0,19-4903CR-HY-064-0612-05901070-0100A-7,100,11.13000,32.98300,,25.18500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,11.13000,11.12000,32.98300,25.18000,279.5000,0.290000,,,,,,,,,,100,,,,,,,,
11,324,059.0 107.0,19-4903CR-HY-064-0612-05901070-0123A-3,123,10.63000,33.04000,,25.31700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,123.0000,10.63000,10.62000,33.04000,25.31000,267.3000,0.350000,,,,,,,,,,124,,,,,,,,
11,325,059.0 107.0,19-4903CR-HY-064-0612-05901070-0125A-7,125,10.56000,33.05800,,25.34400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,10.56000,10.55000,33.05800,25.34000,264.8000,0.360000,,,,,,,,,,126,,,,,,,,
11,326,059.0 107.0,19-4903CR-HY-064-0612-05901070-0150A-7,150,9.730000,33.30200,,25.67400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,9.730000,9.710000,33.30200,25.67000,233.8000,0.420000,,,,,,,,,,151,,,,,,,,
11,327,059.0 107.0,19-4903CR-HY-064-0612-05901070-0167A-3,167,9.170000,33.49000,,25.91200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,167.0000,9.170000,9.150000,33.49000,25.91000,211.4000,0.460000,,,,,,,,,,168,,,,,,,,
11,328,059.0 107.0,19-4903CR-HY-064-0612-05901070-0200A-7,200,8.660000,33.70600,,26.16200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,8.660000,8.640000,33.70600,26.16000,188.2000,0.520000,,,,,,,,,,201,,,,,,,,
11,329,059.0 107.0,19-4903CR-HY-064-0612-05901070-0247A-3,247,8.280000,33.89000,,26.36400,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,247.0000,8.280000,8.250000,33.89000,26.36000,169.7000,0.610000,,,,,,,,,,248,,,,,,,,
11,330,059.0 107.0,19-4903CR-HY-064-0612-05901070-0250A-7,250,8.250000,33.89800,,26.37500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,8.250000,8.220000,33.89800,26.37000,168.7000,0.610000,,,,,,,,,,251,,,,,,,,
11,331,059.0 107.0,19-4903CR-HY-064-0612-05901070-0300A-7,300,7.780000,33.99400,,26.52100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,7.780000,7.750000,33.99400,26.52000,155.6000,0.690000,,,,,,,,,,302,,,,,,,,
11,332,059.0 107.0,19-4903CR-HY-064-0612-05901070-0327A-3,327,7.550000,34.02000,,26.57400,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,327.0000,7.550000,7.520000,34.02000,26.57000,150.8000,0.730000,,,,,,,,,,329,,,,,,,,
11,333,059.0 107.0,19-4903CR-HY-064-0612-05901070-0400A-7,400,6.930000,34.08900,,26.71600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,6.930000,6.890000,34.08900,26.71000,138.1000,0.840000,,,,,,,,,,403,,,,,,,,
11,334,059.0 107.0,19-4903CR-HY-064-0612-05901070-0481A-3,481,6.300000,34.13000,,26.83300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,481.0000,6.300000,6.260000,34.13000,26.83000,127.7000,0.950000,,,,,,,,,,484,,,,,,,,
11,335,059.0 107.0,19-4903CR-HY-064-0612-05901070-0500A-7,500,6.160000,34.13100,,26.85200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,6.160000,6.120000,34.13100,26.85000,126.0000,0.970000,,,,,,,,,,503,,,,,,,,
11,336,059.0 107.0,19-4903CR-HY-064-0612-05901070-0600A-7,600,5.480000,34.13000,,26.93500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,5.480000,5.430000,34.13000,26.93000,118.6000,1.090000,,,,,,,,,,604,,,,,,,,
11,337,059.0 107.0,19-4903CR-HY-064-0612-05901070-0700A-7,700,4.900000,34.13100,,27.00400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,4.900000,4.840000,34.13100,27.00000,112.3000,1.210000,,,,,,,,,,705,,,,,,,,
11,338,059.0 107.0,19-4903CR-HY-064-0612-05901070-0720A-3,720,4.800000,34.13000,,27.01500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,720.0000,4.800000,4.740000,34.13000,27.01000,111.4000,1.230000,,,,,,,,,,726,,,,,,,,
11,339,059.0 107.0,19-4903CR-HY-064-0612-05901070-0800A-7,800,4.550000,34.18700,,27.08800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,4.550000,4.490000,34.18700,27.08000,104.9000,1.320000,,,,,,,,,,806,,,,,,,,
11,340,059.0 107.0,19-4903CR-HY-064-0612-05901070-0900A-7,900,4.240000,34.25800,,27.17800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,4.240000,4.170000,34.25800,27.17000,96.90000,1.420000,,,,,,,,,,907,,,,,,,,
11,341,059.0 107.0,19-4903CR-HY-064-0612-05901070-1000A-7,1000,3.930000,34.33200,,27.27000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,3.930000,3.850000,34.33200,27.27000,88.50000,1.510000,,,,,,,,,,1008,,,,,,,,
11,342,059.0 107.0,19-4903CR-HY-064-0612-05901070-1100A-7,1100,3.630000,34.40600,,27.35900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.000,3.630000,3.550000,34.40600,27.35000,80.30000,1.600000,,,,,,,,,,1110,,,,,,,,
11,343,059.0 107.0,19-4903CR-HY-064-0612-05901070-1118A-3,1118,3.570000,34.42000,,27.37600,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1118.000,3.570000,3.490000,34.42000,27.37000,78.70000,1.610000,,,,,,,,,,1128,,,,,,,,
12,344,060.0 097.0,19-4903CR-HY-064-1148-06000970-0000B-3,0,11.40000,32.95000,,25.10800,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,11.40000,11.40000,32.95000,25.10000,284.5000,0.000000,,,,,,,,,,0,,,,,,,,
12,345,060.0 097.0,19-4903CR-HY-064-1148-06000970-0009A-3,9,11.38000,32.90000,,25.07300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.000000,11.38000,11.38000,32.90000,25.07000,288.0000,0.020000,,,,,,,,,,9,,,,,,,,
12,346,060.0 097.0,19-4903CR-HY-064-1148-06000970-0010A-7,10,11.38000,32.89600,,25.07000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,11.38000,11.38000,32.89600,25.07000,288.3000,0.020000,,,,,,,,,,10,,,,,,,,
12,347,060.0 097.0,19-4903CR-HY-064-1148-06000970-0020A-7,20,11.39000,32.86400,,25.04400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,11.39000,11.39000,32.86400,25.04000,291.1000,0.050000,,,,,,,,,,20,,,,,,,,
12,348,060.0 097.0,19-4903CR-HY-064-1148-06000970-0022A-3,22,11.39000,32.86000,,25.04100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,22.00000,11.39000,11.39000,32.86000,25.04000,291.4000,0.060000,,,,,,,,,,22,,,,,,,,
12,349,060.0 097.0,19-4903CR-HY-064-1148-06000970-0030A-7,30,11.39000,32.86000,,25.04100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,11.39000,11.39000,32.86000,25.04000,291.6000,0.080000,,,,,,,,,,30,,,,,,,,
12,350,060.0 097.0,19-4903CR-HY-064-1148-06000970-0045A-3,45,11.40000,32.86000,,25.03900,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,45.00000,11.40000,11.39000,32.86000,25.03000,292.1000,0.130000,,,,,,,,,,45,,,,,,,,
12,351,060.0 097.0,19-4903CR-HY-064-1148-06000970-0050A-7,50,11.35000,32.84600,,25.03800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,11.35000,11.34000,32.84600,25.03000,292.4000,0.140000,,,,,,,,,,50,,,,,,,,
12,352,060.0 097.0,19-4903CR-HY-064-1148-06000970-0067A-3,67,11.23000,32.81000,,25.03100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,67.00000,11.23000,11.22000,32.81000,25.03000,293.3000,0.190000,,,,,,,,,,67,,,,,,,,
12,353,060.0 097.0,19-4903CR-HY-064-1148-06000970-0075A-7,75,11.35000,32.86600,,25.05400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,11.35000,11.34000,32.86600,25.05000,291.4000,0.210000,,,,,,,,,,75,,,,,,,,
12,354,060.0 097.0,19-4903CR-HY-064-1148-06000970-0090A-3,90,11.49000,33.01000,,25.14100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,90.00000,11.49000,11.48000,33.01000,25.14000,283.5000,0.260000,,,,,,,,,,90,,,,,,,,
12,355,060.0 097.0,19-4903CR-HY-064-1148-06000970-0100A-7,100,11.07000,33.08700,,25.27600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,11.07000,11.06000,33.08700,25.27000,270.8000,0.280000,,,,,,,,,,101,,,,,,,,
12,356,060.0 097.0,19-4903CR-HY-064-1148-06000970-0125A-7,125,9.790000,33.28600,,25.65100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,9.790000,9.780000,33.28600,25.65000,235.4000,0.350000,,,,,,,,,,126,,,,,,,,
12,357,060.0 097.0,19-4903CR-HY-064-1148-06000970-0135A-3,135,9.190000,33.37000,,25.81400,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,135.0000,9.190000,9.180000,33.37000,25.81000,220.0000,0.370000,,,,,,,,,,136,,,,,,,,
12,358,060.0 097.0,19-4903CR-HY-064-1148-06000970-0150A-7,150,8.870000,33.49500,,25.96300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,8.870000,8.850000,33.49500,25.96000,206.1000,0.400000,,,,,,,,,,151,,,,,,,,
12,359,060.0 097.0,19-4903CR-HY-064-1148-06000970-0176A-3,176,8.560000,33.69000,,26.16400,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,176.0000,8.560000,8.540000,33.69000,26.16000,187.4000,0.450000,,,,,,,,,,177,,,,,,,,
12,360,060.0 097.0,19-4903CR-HY-064-1148-06000970-0200A-7,200,8.240000,33.78800,,26.29000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,8.240000,8.220000,33.78800,26.29000,175.9000,0.500000,,,,,,,,,,201,,,,,,,,
12,361,060.0 097.0,19-4903CR-HY-064-1148-06000970-0250A-7,250,7.610000,33.93600,,26.49900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,7.610000,7.590000,33.93600,26.49000,156.6000,0.580000,,,,,,,,,,251,,,,,,,,
12,362,060.0 097.0,19-4903CR-HY-064-1148-06000970-0257A-3,257,7.530000,33.57000,,26.22300,,,,3,2,,2,8,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,257.0000,7.530000,7.500000,33.57000,,,0.590000,,,,,,,,,,259,,,,,,,,
12,363,060.0 097.0,19-4903CR-HY-064-1148-06000970-0300A-7,300,6.930000,34.00500,,26.64900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,6.930000,6.900000,34.00500,26.64000,142.9000,0.660000,,,,,,,,,,302,,,,,,,,
12,364,060.0 097.0,19-4903CR-HY-064-1148-06000970-0345A-3,345,6.340000,34.00000,,26.72300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,345.0000,6.340000,6.310000,34.00000,26.72000,136.1000,0.720000,,,,,,,,,,347,,,,,,,,
12,365,060.0 097.0,19-4903CR-HY-064-1148-06000970-0400A-7,400,5.870000,34.05000,,26.82300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,5.870000,5.840000,34.05000,26.82000,127.0000,0.790000,,,,,,,,,,403,,,,,,,,
12,366,060.0 097.0,19-4903CR-HY-064-1148-06000970-0500A-7,500,5.280000,34.10500,,26.93800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,5.280000,5.240000,34.10500,26.93000,116.8000,0.910000,,,,,,,,,,504,,,,,,,,
12,367,060.0 097.0,19-4903CR-HY-064-1148-06000970-0519A-3,519,5.200000,34.11000,,26.95200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,519.0000,5.200000,5.160000,34.11000,26.95000,115.6000,0.930000,,,,,,,,,,523,,,,,,,,
12,368,060.0 097.0,19-4903CR-HY-064-1148-06000970-0600A-7,600,4.800000,34.14400,,27.02500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,4.800000,4.750000,34.14400,27.02000,109.1000,1.030000,,,,,,,,,,604,,,,,,,,
12,369,060.0 097.0,19-4903CR-HY-064-1148-06000970-0700A-7,700,4.390000,34.17900,,27.09800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,4.390000,4.340000,34.17900,27.09000,102.7000,1.130000,,,,,,,,,,705,,,,,,,,
12,370,060.0 097.0,19-4903CR-HY-064-1148-06000970-0776A-3,776,4.130000,34.20000,,27.14200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,776.0000,4.130000,4.070000,34.20000,27.14000,98.80000,1.210000,,,,,,,,,,782,,,,,,,,
12,371,060.0 097.0,19-4903CR-HY-064-1148-06000970-0800A-7,800,4.070000,34.20700,,27.15400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,4.070000,4.010000,34.20700,27.15000,97.80000,1.230000,,,,,,,,,,806,,,,,,,,
12,372,060.0 097.0,19-4903CR-HY-064-1148-06000970-0900A-7,900,3.850000,34.23800,,27.20200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,3.850000,3.780000,34.23800,27.20000,93.70000,1.330000,,,,,,,,,,907,,,,,,,,
12,373,060.0 097.0,19-4903CR-HY-064-1148-06000970-1000A-7,1000,3.620000,34.26900,,27.25000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,3.620000,3.550000,34.26900,27.25000,89.60000,1.420000,,,,,,,,,,1009,,,,,,,,
12,374,060.0 097.0,19-4903CR-HY-064-1148-06000970-1100A-7,1100,3.390000,34.30100,,27.29800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.000,3.390000,3.310000,34.30100,27.29000,85.30000,1.510000,,,,,,,,,,1110,,,,,,,,
12,375,060.0 097.0,19-4903CR-HY-064-1148-06000970-1190A-3,1190,3.180000,34.33000,,27.34200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1190.000,3.180000,3.100000,34.33000,27.34000,81.30000,1.580000,,,,,,,,,,1201,,,,,,,,
13,376,061.0 087.0,19-4903CR-HY-064-1800-06100870-0000B-3,0,11.50000,32.84000,,25.00500,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,11.50000,11.50000,32.84000,25.00000,294.3000,0.000000,,,,,,,,,,0,,,,,,,,
13,377,061.0 087.0,19-4903CR-HY-064-1800-06100870-0009A-3,9,11.48000,32.78000,,24.96200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.000000,11.48000,11.48000,32.78000,24.96000,298.6000,0.020000,,,,,,,,,,9,,,,,,,,
13,378,061.0 087.0,19-4903CR-HY-064-1800-06100870-0010A-7,10,11.48000,32.78100,,24.96300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,11.48000,11.48000,32.78100,24.96000,298.6000,0.030000,,,,,,,,,,10,,,,,,,,
13,379,061.0 087.0,19-4903CR-HY-064-1800-06100870-0020A-7,20,11.47000,32.79800,,24.97800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,11.47000,11.47000,32.79800,24.97000,297.3000,0.050000,,,,,,,,,,20,,,,,,,,
13,380,061.0 087.0,19-4903CR-HY-064-1800-06100870-0024A-3,24,11.47000,32.81000,,24.98700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,24.00000,11.47000,11.47000,32.81000,24.98000,296.5000,0.070000,,,,,,,,,,24,,,,,,,,
13,381,061.0 087.0,19-4903CR-HY-064-1800-06100870-0030A-7,30,11.47000,32.78200,,24.96600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,11.47000,11.47000,32.78200,24.96000,298.8000,0.080000,,,,,,,,,,30,,,,,,,,
13,382,061.0 087.0,19-4903CR-HY-064-1800-06100870-0047A-3,47,11.48000,32.70000,,24.90100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,47.00000,11.48000,11.47000,32.70000,24.90000,305.4000,0.140000,,,,,,,,,,47,,,,,,,,
13,383,061.0 087.0,19-4903CR-HY-064-1800-06100870-0050A-7,50,11.48000,32.70900,,24.90800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,11.48000,11.47000,32.70900,24.90000,304.7000,0.150000,,,,,,,,,,50,,,,,,,,
13,384,061.0 087.0,19-4903CR-HY-064-1800-06100870-0071A-3,71,11.45000,32.77000,,24.96100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,71.00000,11.45000,11.44000,32.77000,24.96000,300.2000,0.210000,,,,,,,,,,71,,,,,,,,
13,385,061.0 087.0,19-4903CR-HY-064-1800-06100870-0075A-7,75,11.40000,32.79300,,24.98800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,11.40000,11.39000,32.79300,24.98000,297.7000,0.220000,,,,,,,,,,75,,,,,,,,
